;STATIONS_ID;MESS_DATUM;QN_8;  R1;RS_IND;WRTR;eor
2727;44;2018120615;3;0.0;0;-999;eor
2728;44;2018120616;3;0.1;1;-999;eor
2729;44;2018120617;3;0.0;0;-999;eor
2730;44;2018120618;3;0.0;0;-999;eor
2731;44;2018120619;3;0.0;0;-999;eor
2732;44;2018120620;3;0.0;1;-999;eor
2733;44;2018120621;3;0.0;0;-999;eor
2734;44;2018120622;3;0.1;1;-999;eor
2735;44;2018120623;3;0.2;1;-999;eor
2736;44;2018120700;3;0.9;1;-999;eor
2737;44;2018120701;3;1.1;1;-999;eor
2738;44;2018120702;3;0.0;1;-999;eor
2739;44;2018120703;3;0.5;1;-999;eor
2740;44;2018120704;3;0.4;1;-999;eor
2741;44;2018120705;3;0.1;1;-999;eor
2742;44;2018120706;3;0.0;1;-999;eor
2743;44;2018120707;3;0.1;1;-999;eor
2744;44;2018120708;3;0.3;1;-999;eor
2745;44;2018120709;3;0.6;1;-999;eor
2746;44;2018120710;3;0.6;1;-999;eor
2747;44;2018120711;3;0.5;1;-999;eor
2748;44;2018120712;3;0.1;1;-999;eor
2749;44;2018120713;3;0.0;1;-999;eor
2750;44;2018120714;3;0.0;0;-999;eor
2751;44;2018120715;3;0.0;1;-999;eor
2752;44;2018120716;3;0.7;1;-999;eor
2753;44;2018120717;3;0.2;1;-999;eor
2754;44;2018120718;3;1.5;1;-999;eor
2755;44;2018120719;3;1.3;1;-999;eor
2756;44;2018120720;3;0.4;1;-999;eor
2757;44;2018120721;3;0.0;0;-999;eor
2758;44;2018120722;3;0.0;0;-999;eor
2759;44;2018120723;3;0.0;0;-999;eor
2760;44;2018120800;3;0.0;0;-999;eor
2761;44;2018120801;3;0.0;0;-999;eor
2762;44;2018120802;3;0.0;0;-999;eor
2763;44;2018120803;3;0.0;0;-999;eor
2764;44;2018120804;3;0.0;0;-999;eor
2765;44;2018120805;3;0.0;0;-999;eor
2766;44;2018120806;3;0.0;0;-999;eor
2767;44;2018120807;3;0.0;0;-999;eor
2768;44;2018120808;3;0.2;1;-999;eor
2769;44;2018120809;3;0.7;1;-999;eor
2770;44;2018120810;3;0.1;1;-999;eor
2771;44;2018120811;3;0.5;1;-999;eor
2772;44;2018120812;3;0.4;1;-999;eor
2773;44;2018120813;3;1.2;1;-999;eor
2774;44;2018120814;3;0.7;1;-999;eor
2775;44;2018120815;3;0.9;1;-999;eor
2776;44;2018120816;3;0.4;1;-999;eor
2777;44;2018120817;3;0.2;1;-999;eor
2778;44;2018120818;3;0.0;0;-999;eor
2779;44;2018120819;3;0.0;0;-999;eor
2780;44;2018120820;3;0.0;0;-999;eor
2781;44;2018120821;3;1.4;1;-999;eor
2782;44;2018120822;3;0.2;1;-999;eor
2783;44;2018120823;3;0.2;1;-999;eor
2784;44;2018120900;3;1.3;1;-999;eor
2785;44;2018120901;3;0.7;1;-999;eor
2786;44;2018120902;3;0.3;1;-999;eor
2787;44;2018120903;3;1.1;1;-999;eor
2788;44;2018120904;3;3.1;1;-999;eor
2789;44;2018120905;3;0.1;1;-999;eor
2790;44;2018120906;3;0.0;0;-999;eor
2791;44;2018120907;3;0.0;0;-999;eor
2792;44;2018120908;3;0.0;0;-999;eor
2793;44;2018120909;3;0.0;0;-999;eor
2794;44;2018120910;3;0.0;0;-999;eor
2795;44;2018120911;3;0.0;0;-999;eor
2796;44;2018120912;3;1.2;1;-999;eor
2797;44;2018120913;3;0.3;1;-999;eor
2798;44;2018120914;3;0.0;0;-999;eor
2799;44;2018120915;3;0.0;1;-999;eor
2800;44;2018120916;3;0.0;0;-999;eor
2801;44;2018120917;3;0.0;0;-999;eor
2802;44;2018120918;3;0.0;0;-999;eor
2803;44;2018120919;3;0.0;0;-999;eor
2804;44;2018120920;3;0.0;0;-999;eor
2805;44;2018120921;3;0.0;0;-999;eor
2806;44;2018120922;3;0.0;0;-999;eor
2807;44;2018120923;3;0.0;0;-999;eor
2808;44;2018121000;3;0.0;0;-999;eor
2809;44;2018121001;3;0.1;1;-999;eor
2810;44;2018121002;3;0.2;1;-999;eor
2811;44;2018121003;3;0.2;1;-999;eor
2812;44;2018121004;3;0.1;1;-999;eor
2813;44;2018121005;3;0.0;0;-999;eor
2814;44;2018121006;3;0.0;0;-999;eor
2815;44;2018121007;3;0.2;1;-999;eor
2816;44;2018121008;3;0.0;0;-999;eor
2817;44;2018121009;3;0.0;0;-999;eor
2818;44;2018121010;3;0.0;0;-999;eor
2819;44;2018121011;3;0.0;0;-999;eor
2820;44;2018121012;3;0.0;0;-999;eor
2821;44;2018121013;3;0.0;1;-999;eor
2822;44;2018121014;3;0.0;0;-999;eor
2823;44;2018121015;3;0.1;1;-999;eor
2824;44;2018121016;3;0.2;1;-999;eor
2825;44;2018121017;3;0.5;1;-999;eor
2826;44;2018121018;3;0.3;1;-999;eor
2827;44;2018121019;3;0.0;0;-999;eor
2828;44;2018121020;3;0.1;1;-999;eor
2829;44;2018121021;3;0.0;0;-999;eor
2830;44;2018121022;3;0.0;0;-999;eor
2831;44;2018121023;3;0.0;0;-999;eor
2832;44;2018121100;3;0.0;0;-999;eor
2833;44;2018121101;3;0.0;0;-999;eor
2834;44;2018121102;3;0.0;0;-999;eor
2835;44;2018121103;3;0.0;0;-999;eor
2836;44;2018121104;3;0.0;0;-999;eor
2837;44;2018121105;3;0.0;0;-999;eor
2838;44;2018121106;3;0.0;0;-999;eor
2839;44;2018121107;3;0.0;0;-999;eor
2840;44;2018121108;3;0.0;0;-999;eor
2841;44;2018121109;3;0.0;0;-999;eor
2842;44;2018121110;3;0.0;0;-999;eor
2843;44;2018121111;3;0.1;1;-999;eor
2844;44;2018121112;3;0.0;0;-999;eor
2845;44;2018121113;3;0.0;0;-999;eor
2846;44;2018121114;3;0.0;0;-999;eor
2847;44;2018121115;3;0.0;0;-999;eor
2848;44;2018121116;3;0.0;0;-999;eor
2849;44;2018121117;3;0.0;0;-999;eor
2850;44;2018121118;3;0.0;0;-999;eor
2851;44;2018121119;3;0.0;0;-999;eor
2852;44;2018121120;3;0.0;0;-999;eor
2853;44;2018121121;3;0.0;0;-999;eor
2854;44;2018121122;3;0.0;0;-999;eor
2855;44;2018121123;3;0.0;0;-999;eor
2856;44;2018121200;3;0.0;0;-999;eor
2857;44;2018121201;3;0.0;0;-999;eor
2858;44;2018121202;3;0.0;0;-999;eor
2859;44;2018121203;3;0.0;0;-999;eor
2860;44;2018121204;3;0.0;0;-999;eor
2861;44;2018121205;3;0.0;0;-999;eor
2862;44;2018121206;3;0.0;0;-999;eor
2863;44;2018121207;3;0.0;0;-999;eor
2864;44;2018121208;3;0.0;1;-999;eor
2865;44;2018121209;3;0.0;0;-999;eor
2866;44;2018121210;3;0.0;0;-999;eor
2867;44;2018121211;3;0.0;0;-999;eor
2868;44;2018121212;3;0.0;0;-999;eor
2869;44;2018121213;3;0.0;0;-999;eor
2870;44;2018121214;3;0.0;0;-999;eor
2871;44;2018121215;3;0.0;0;-999;eor
2872;44;2018121216;3;0.0;0;-999;eor
2873;44;2018121217;3;0.1;1;-999;eor
2874;44;2018121218;3;0.0;0;-999;eor
2875;44;2018121219;3;0.0;0;-999;eor
2876;44;2018121220;3;0.0;0;-999;eor
2877;44;2018121221;3;0.0;0;-999;eor
2878;44;2018121222;3;0.0;0;-999;eor
2879;44;2018121223;3;0.0;0;-999;eor
2880;44;2018121300;3;0.0;0;-999;eor
2881;44;2018121301;3;0.0;0;-999;eor
2882;44;2018121302;3;0.0;0;-999;eor
2883;44;2018121303;3;0.0;0;-999;eor
2884;44;2018121304;3;0.0;0;-999;eor
2885;44;2018121305;3;0.0;0;-999;eor
2886;44;2018121306;3;0.0;0;-999;eor
2887;44;2018121307;3;0.0;0;-999;eor
2888;44;2018121308;3;0.0;0;-999;eor
2889;44;2018121309;3;0.0;0;-999;eor
2890;44;2018121310;3;0.0;0;-999;eor
2891;44;2018121311;3;0.0;0;-999;eor
2892;44;2018121312;3;0.0;0;-999;eor
2893;44;2018121313;3;0.0;0;-999;eor
2894;44;2018121314;3;0.0;0;-999;eor
2895;44;2018121315;3;0.0;0;-999;eor
2896;44;2018121316;3;0.0;0;-999;eor
2897;44;2018121317;3;0.0;0;-999;eor
2898;44;2018121318;3;0.0;0;-999;eor
2899;44;2018121319;3;0.0;0;-999;eor
2900;44;2018121320;3;0.0;0;-999;eor
2901;44;2018121321;3;0.0;0;-999;eor
2902;44;2018121322;3;0.0;0;-999;eor
2903;44;2018121323;3;0.0;0;-999;eor
2904;44;2018121400;3;0.0;0;-999;eor
2905;44;2018121401;3;0.0;0;-999;eor
2906;44;2018121402;3;0.0;0;-999;eor
2907;44;2018121403;3;0.0;0;-999;eor
2908;44;2018121404;3;0.0;0;-999;eor
2909;44;2018121405;3;0.0;0;-999;eor
2910;44;2018121406;3;0.0;0;-999;eor
2911;44;2018121407;3;0.0;0;-999;eor
2912;44;2018121408;3;0.0;0;-999;eor
2913;44;2018121409;3;0.0;0;-999;eor
2914;44;2018121410;3;0.0;0;-999;eor
2915;44;2018121411;3;0.0;0;-999;eor
2916;44;2018121412;3;0.0;0;-999;eor
2917;44;2018121413;3;0.0;0;-999;eor
2918;44;2018121414;3;0.0;0;-999;eor
2919;44;2018121415;3;0.0;0;-999;eor
2920;44;2018121416;3;0.0;0;-999;eor
2921;44;2018121417;3;0.0;0;-999;eor
2922;44;2018121418;3;0.0;0;-999;eor
2923;44;2018121419;3;0.0;0;-999;eor
2924;44;2018121420;3;0.0;0;-999;eor
2925;44;2018121421;3;0.0;0;-999;eor
2926;44;2018121422;3;0.0;0;-999;eor
2927;44;2018121423;3;0.0;0;-999;eor
2928;44;2018121500;3;0.0;0;-999;eor
2929;44;2018121501;3;0.0;0;-999;eor
2930;44;2018121502;3;0.0;0;-999;eor
2931;44;2018121503;3;0.0;0;-999;eor
2932;44;2018121504;3;0.0;0;-999;eor
2933;44;2018121505;3;0.0;0;-999;eor
2934;44;2018121506;3;0.0;0;-999;eor
2935;44;2018121507;3;0.0;0;-999;eor
2936;44;2018121508;3;0.0;0;-999;eor
2937;44;2018121509;3;0.0;0;-999;eor
2938;44;2018121510;3;0.0;0;-999;eor
2939;44;2018121511;3;0.0;0;-999;eor
2940;44;2018121512;3;0.0;0;-999;eor
2941;44;2018121513;3;0.0;0;-999;eor
2942;44;2018121514;3;0.0;0;-999;eor
2943;44;2018121515;3;0.0;0;-999;eor
2944;44;2018121516;3;0.0;0;-999;eor
2945;44;2018121517;3;0.0;0;-999;eor
2946;44;2018121518;3;0.0;0;-999;eor
2947;44;2018121519;3;0.0;0;-999;eor
2948;44;2018121520;3;0.0;0;-999;eor
2949;44;2018121521;3;0.0;0;-999;eor
2950;44;2018121522;3;0.0;0;-999;eor
2951;44;2018121523;3;0.0;0;-999;eor
2952;44;2018121600;3;0.0;0;-999;eor
2953;44;2018121601;3;0.0;0;-999;eor
2954;44;2018121602;3;0.0;0;-999;eor
2955;44;2018121603;3;0.0;0;-999;eor
2956;44;2018121604;3;0.0;0;-999;eor
2957;44;2018121605;3;0.0;0;-999;eor
2958;44;2018121606;3;0.0;0;-999;eor
2959;44;2018121607;3;0.0;0;-999;eor
2960;44;2018121608;3;0.0;0;-999;eor
2961;44;2018121609;3;0.0;0;-999;eor
2962;44;2018121610;3;0.3;1;-999;eor
2963;44;2018121611;3;0.2;1;-999;eor
2964;44;2018121612;3;0.5;1;-999;eor
2965;44;2018121613;3;0.0;1;-999;eor
2966;44;2018121614;3;0.0;1;-999;eor
2967;44;2018121615;3;0.0;0;-999;eor
2968;44;2018121616;3;0.0;0;-999;eor
2969;44;2018121617;3;0.0;0;-999;eor
2970;44;2018121618;3;0.0;0;-999;eor
2971;44;2018121619;3;0.0;0;-999;eor
2972;44;2018121620;3;0.0;0;-999;eor
2973;44;2018121621;3;0.0;0;-999;eor
2974;44;2018121622;3;0.0;0;-999;eor
2975;44;2018121623;3;0.0;0;-999;eor
2976;44;2018121700;3;0.0;0;-999;eor
2977;44;2018121701;3;0.0;0;-999;eor
2978;44;2018121702;3;0.0;0;-999;eor
2979;44;2018121703;3;0.1;1;-999;eor
2980;44;2018121704;3;0.0;1;-999;eor
2981;44;2018121705;3;0.0;0;-999;eor
2982;44;2018121706;3;0.0;0;-999;eor
2983;44;2018121707;3;0.0;0;-999;eor
2984;44;2018121708;3;0.0;0;-999;eor
2985;44;2018121709;3;0.0;0;-999;eor
2986;44;2018121710;3;0.0;0;-999;eor
2987;44;2018121711;3;0.0;0;-999;eor
2988;44;2018121712;3;0.1;1;-999;eor
2989;44;2018121713;3;0.1;1;-999;eor
2990;44;2018121714;3;0.0;0;-999;eor
2991;44;2018121715;3;0.0;0;-999;eor
2992;44;2018121716;3;0.0;0;-999;eor
2993;44;2018121717;3;0.2;1;-999;eor
2994;44;2018121718;3;0.0;0;-999;eor
2995;44;2018121719;3;0.0;0;-999;eor
2996;44;2018121720;3;0.0;0;-999;eor
2997;44;2018121721;3;0.0;0;-999;eor
2998;44;2018121722;3;0.0;0;-999;eor
2999;44;2018121723;3;0.0;0;-999;eor
3000;44;2018121800;3;0.0;0;-999;eor
3001;44;2018121801;3;0.0;0;-999;eor
3002;44;2018121802;3;0.0;0;-999;eor
3003;44;2018121803;3;0.0;0;-999;eor
3004;44;2018121804;3;0.0;0;-999;eor
3005;44;2018121805;3;0.0;0;-999;eor
3006;44;2018121806;3;0.0;0;-999;eor
3007;44;2018121807;3;0.0;0;-999;eor
3008;44;2018121808;3;0.0;0;-999;eor
3009;44;2018121809;3;0.0;0;-999;eor
3010;44;2018121810;3;0.0;0;-999;eor
3011;44;2018121811;3;0.0;0;-999;eor
3012;44;2018121812;3;0.0;0;-999;eor
3013;44;2018121813;3;0.0;0;-999;eor
3014;44;2018121814;3;0.0;0;-999;eor
3015;44;2018121815;3;0.0;0;-999;eor
3016;44;2018121816;3;0.0;0;-999;eor
3017;44;2018121817;3;0.0;0;-999;eor
3018;44;2018121818;3;0.0;0;-999;eor
3019;44;2018121819;3;0.0;0;-999;eor
3020;44;2018121820;3;0.0;0;-999;eor
3021;44;2018121821;3;0.0;0;-999;eor
3022;44;2018121822;3;0.0;0;-999;eor
3023;44;2018121823;3;0.0;0;-999;eor
3024;44;2018121900;3;0.0;0;-999;eor
3025;44;2018121901;3;0.0;0;-999;eor
3026;44;2018121902;3;0.0;0;-999;eor
3027;44;2018121903;3;0.0;0;-999;eor
3028;44;2018121904;3;0.0;0;-999;eor
3029;44;2018121905;3;0.0;0;-999;eor
3030;44;2018121906;3;0.0;0;-999;eor
3031;44;2018121907;3;0.3;1;-999;eor
3032;44;2018121908;3;0.3;1;-999;eor
3033;44;2018121909;3;0.0;0;-999;eor
3034;44;2018121910;3;0.0;0;-999;eor
3035;44;2018121911;3;0.0;0;-999;eor
3036;44;2018121912;3;0.0;0;-999;eor
3037;44;2018121913;3;0.0;0;-999;eor
3038;44;2018121914;3;0.0;0;-999;eor
3039;44;2018121915;3;0.0;0;-999;eor
3040;44;2018121916;3;0.0;0;-999;eor
3041;44;2018121917;3;0.0;0;-999;eor
3042;44;2018121918;3;0.0;0;-999;eor
3043;44;2018121919;3;0.0;0;-999;eor
3044;44;2018121920;3;0.0;0;-999;eor
3045;44;2018121921;3;0.0;0;-999;eor
3046;44;2018121922;3;0.0;0;-999;eor
3047;44;2018121923;3;0.0;0;-999;eor
3048;44;2018122000;3;0.0;0;-999;eor
3049;44;2018122001;3;0.0;0;-999;eor
3050;44;2018122002;3;0.0;0;-999;eor
3051;44;2018122003;3;0.0;0;-999;eor
3052;44;2018122004;3;0.0;0;-999;eor
3053;44;2018122005;3;0.0;0;-999;eor
3054;44;2018122006;3;0.0;0;-999;eor
3055;44;2018122007;3;0.0;1;-999;eor
3056;44;2018122008;3;0.2;1;-999;eor
3057;44;2018122009;3;0.1;1;-999;eor
3058;44;2018122010;3;0.0;1;-999;eor
3059;44;2018122011;3;0.0;1;-999;eor
3060;44;2018122012;3;0.0;0;-999;eor
3061;44;2018122013;3;0.0;0;-999;eor
3062;44;2018122014;3;0.0;0;-999;eor
3063;44;2018122015;3;0.0;0;-999;eor
3064;44;2018122016;3;0.2;1;-999;eor
3065;44;2018122017;3;0.0;0;-999;eor
3066;44;2018122018;3;0.6;1;-999;eor
3067;44;2018122019;3;0.0;1;-999;eor
3068;44;2018122020;3;0.1;1;-999;eor
3069;44;2018122021;3;0.0;0;-999;eor
3070;44;2018122022;3;0.3;1;-999;eor
3071;44;2018122023;3;0.2;1;-999;eor
3072;44;2018122100;3;0.0;0;-999;eor
3073;44;2018122101;3;0.2;1;-999;eor
3074;44;2018122102;3;0.0;0;-999;eor
3075;44;2018122103;3;0.2;1;-999;eor
3076;44;2018122104;3;0.2;1;-999;eor
3077;44;2018122105;3;0.0;0;-999;eor
3078;44;2018122106;3;0.0;0;-999;eor
3079;44;2018122107;3;1.8;1;-999;eor
3080;44;2018122108;3;1.2;1;-999;eor
3081;44;2018122109;3;0.6;1;-999;eor
3082;44;2018122110;3;0.5;1;-999;eor
3083;44;2018122111;3;2.1;1;-999;eor
3084;44;2018122112;3;0.6;1;-999;eor
3085;44;2018122113;3;0.8;1;-999;eor
3086;44;2018122114;3;1.5;1;-999;eor
3087;44;2018122115;3;0.3;1;-999;eor
3088;44;2018122116;3;1.2;1;-999;eor
3089;44;2018122117;3;0.7;1;-999;eor
3090;44;2018122118;3;0.2;1;-999;eor
3091;44;2018122119;3;0.1;1;-999;eor
3092;44;2018122120;3;0.0;0;-999;eor
3093;44;2018122121;3;0.0;0;-999;eor
3094;44;2018122122;3;0.0;0;-999;eor
3095;44;2018122123;3;0.0;0;-999;eor
3096;44;2018122200;3;0.0;0;-999;eor
3097;44;2018122201;3;0.0;0;-999;eor
3098;44;2018122202;3;0.0;0;-999;eor
3099;44;2018122203;3;0.0;0;-999;eor
3100;44;2018122204;3;0.0;0;-999;eor
3101;44;2018122205;3;0.0;0;-999;eor
3102;44;2018122206;3;0.0;0;-999;eor
3103;44;2018122207;3;0.0;1;-999;eor
3104;44;2018122208;3;0.0;0;-999;eor
3105;44;2018122209;3;0.6;1;-999;eor
3106;44;2018122210;3;0.1;1;-999;eor
3107;44;2018122211;3;0.1;1;-999;eor
3108;44;2018122212;3;0.9;1;-999;eor
3109;44;2018122213;3;0.8;1;-999;eor
3110;44;2018122214;3;0.0;0;-999;eor
3111;44;2018122215;3;0.0;0;-999;eor
3112;44;2018122216;3;0.0;0;-999;eor
3113;44;2018122217;3;0.0;0;-999;eor
3114;44;2018122218;3;0.0;0;-999;eor
3115;44;2018122219;3;0.0;0;-999;eor
3116;44;2018122220;3;0.0;0;-999;eor
3117;44;2018122221;3;0.0;0;-999;eor
3118;44;2018122222;3;0.0;0;-999;eor
3119;44;2018122223;3;0.1;1;-999;eor
3120;44;2018122300;3;0.2;1;-999;eor
3121;44;2018122301;3;0.0;0;-999;eor
3122;44;2018122302;3;0.0;0;-999;eor
3123;44;2018122303;3;0.0;0;-999;eor
3124;44;2018122304;3;0.0;0;-999;eor
3125;44;2018122305;3;0.0;0;-999;eor
3126;44;2018122306;3;0.0;0;-999;eor
3127;44;2018122307;3;0.0;0;-999;eor
3128;44;2018122308;3;0.0;0;-999;eor
3129;44;2018122309;3;0.0;0;-999;eor
3130;44;2018122310;3;0.0;0;-999;eor
3131;44;2018122311;3;0.2;1;-999;eor
3132;44;2018122312;3;0.3;1;-999;eor
3133;44;2018122313;3;0.6;1;-999;eor
3134;44;2018122314;3;0.5;1;-999;eor
3135;44;2018122315;3;0.2;1;-999;eor
3136;44;2018122316;3;0.5;1;-999;eor
3137;44;2018122317;3;0.3;1;-999;eor
3138;44;2018122318;3;0.6;1;-999;eor
3139;44;2018122319;3;0.5;1;-999;eor
3140;44;2018122320;3;0.4;1;-999;eor
3141;44;2018122321;3;0.3;1;-999;eor
3142;44;2018122322;3;0.4;1;-999;eor
3143;44;2018122323;3;0.0;0;-999;eor
3144;44;2018122400;3;0.0;0;-999;eor
3145;44;2018122401;3;0.0;0;-999;eor
3146;44;2018122402;3;0.0;0;-999;eor
3147;44;2018122403;3;0.0;0;-999;eor
3148;44;2018122404;3;0.0;0;-999;eor
3149;44;2018122405;3;0.0;0;-999;eor
3150;44;2018122406;3;0.0;0;-999;eor
3151;44;2018122407;3;0.0;0;-999;eor
3152;44;2018122408;3;0.0;0;-999;eor
3153;44;2018122409;3;0.0;0;-999;eor
3154;44;2018122410;3;0.0;0;-999;eor
3155;44;2018122411;3;0.0;0;-999;eor
3156;44;2018122412;3;0.0;0;-999;eor
3157;44;2018122413;3;0.0;0;-999;eor
3158;44;2018122414;3;0.0;0;-999;eor
3159;44;2018122415;3;0.0;0;-999;eor
3160;44;2018122416;3;0.0;0;-999;eor
3161;44;2018122417;3;0.0;0;-999;eor
3162;44;2018122418;3;0.0;0;-999;eor
3163;44;2018122419;3;0.0;0;-999;eor
3164;44;2018122420;3;0.0;0;-999;eor
3165;44;2018122421;3;0.0;0;-999;eor
3166;44;2018122422;3;0.0;0;-999;eor
3167;44;2018122423;3;0.0;0;-999;eor
3168;44;2018122500;3;0.0;0;-999;eor
3169;44;2018122501;3;0.0;0;-999;eor
3170;44;2018122502;3;0.0;0;-999;eor
3171;44;2018122503;3;0.0;0;-999;eor
3172;44;2018122504;3;0.0;1;-999;eor
3173;44;2018122505;3;0.0;0;-999;eor
3174;44;2018122506;3;0.0;0;-999;eor
3175;44;2018122507;3;0.0;0;-999;eor
3176;44;2018122508;3;0.0;0;-999;eor
3177;44;2018122509;3;0.0;0;-999;eor
3178;44;2018122510;3;0.0;0;-999;eor
3179;44;2018122511;3;0.0;0;-999;eor
3180;44;2018122512;3;0.0;0;-999;eor
3181;44;2018122513;3;0.0;0;-999;eor
3182;44;2018122514;3;0.0;0;-999;eor
3183;44;2018122515;3;0.0;0;-999;eor
3184;44;2018122516;3;0.0;0;-999;eor
3185;44;2018122517;3;0.0;0;-999;eor
3186;44;2018122518;3;0.0;0;-999;eor
3187;44;2018122519;3;0.0;0;-999;eor
3188;44;2018122520;3;0.0;0;-999;eor
3189;44;2018122521;3;0.0;0;-999;eor
3190;44;2018122522;3;0.0;0;-999;eor
3191;44;2018122523;3;0.0;0;-999;eor
3192;44;2018122600;3;0.0;0;-999;eor
3193;44;2018122601;3;0.0;0;-999;eor
3194;44;2018122602;3;0.0;0;-999;eor
3195;44;2018122603;3;0.0;0;-999;eor
3196;44;2018122604;3;0.0;0;-999;eor
3197;44;2018122605;3;0.0;0;-999;eor
3198;44;2018122606;3;0.0;0;-999;eor
3199;44;2018122607;3;0.0;0;-999;eor
3200;44;2018122608;3;0.0;0;-999;eor
3201;44;2018122609;3;0.0;0;-999;eor
3202;44;2018122610;3;0.0;0;-999;eor
3203;44;2018122611;3;0.0;0;-999;eor
3204;44;2018122612;3;0.0;0;-999;eor
3205;44;2018122613;3;0.0;0;-999;eor
3206;44;2018122614;3;0.0;0;-999;eor
3207;44;2018122615;3;0.0;0;-999;eor
3208;44;2018122616;3;0.0;0;-999;eor
3209;44;2018122617;3;0.0;0;-999;eor
3210;44;2018122618;3;0.0;0;-999;eor
3211;44;2018122619;3;0.0;0;-999;eor
3212;44;2018122620;3;0.0;0;-999;eor
3213;44;2018122621;3;0.0;0;-999;eor
3214;44;2018122622;3;0.0;0;-999;eor
3215;44;2018122623;3;0.0;0;-999;eor
3216;44;2018122700;3;0.0;0;-999;eor
3217;44;2018122701;3;0.0;0;-999;eor
3218;44;2018122702;3;0.0;0;-999;eor
3219;44;2018122703;3;0.0;0;-999;eor
3220;44;2018122704;3;0.0;0;-999;eor
3221;44;2018122705;3;0.0;0;-999;eor
3222;44;2018122706;3;0.0;0;-999;eor
3223;44;2018122707;3;0.0;0;-999;eor
3224;44;2018122708;3;0.0;0;-999;eor
3225;44;2018122709;3;0.0;0;-999;eor
3226;44;2018122710;3;0.0;0;-999;eor
3227;44;2018122711;3;0.0;0;-999;eor
3228;44;2018122712;3;0.0;0;-999;eor
3229;44;2018122713;3;0.0;0;-999;eor
3230;44;2018122714;3;0.0;0;-999;eor
3231;44;2018122715;3;0.0;0;-999;eor
3232;44;2018122716;3;0.0;0;-999;eor
3233;44;2018122717;3;0.0;0;-999;eor
3234;44;2018122718;3;0.0;0;-999;eor
3235;44;2018122719;3;0.0;0;-999;eor
3236;44;2018122720;3;0.0;0;-999;eor
3237;44;2018122721;3;0.0;0;-999;eor
3238;44;2018122722;3;0.0;0;-999;eor
3239;44;2018122723;3;0.0;0;-999;eor
3240;44;2018122800;3;0.0;0;-999;eor
3241;44;2018122801;3;0.0;0;-999;eor
3242;44;2018122802;3;0.0;0;-999;eor
3243;44;2018122803;3;0.0;0;-999;eor
3244;44;2018122804;3;0.0;0;-999;eor
3245;44;2018122805;3;0.0;0;-999;eor
3246;44;2018122806;3;0.0;0;-999;eor
3247;44;2018122807;3;0.0;0;-999;eor
3248;44;2018122808;3;0.0;0;-999;eor
3249;44;2018122809;3;0.0;0;-999;eor
3250;44;2018122810;3;0.0;0;-999;eor
3251;44;2018122811;3;0.0;0;-999;eor
3252;44;2018122812;3;0.0;0;-999;eor
3253;44;2018122813;3;0.0;0;-999;eor
3254;44;2018122814;3;0.0;0;-999;eor
3255;44;2018122815;3;0.0;0;-999;eor
3256;44;2018122816;3;0.0;0;-999;eor
3257;44;2018122817;3;0.0;0;-999;eor
3258;44;2018122818;3;0.0;0;-999;eor
3259;44;2018122819;3;0.0;0;-999;eor
3260;44;2018122820;3;0.0;0;-999;eor
3261;44;2018122821;3;0.0;0;-999;eor
3262;44;2018122822;3;0.0;0;-999;eor
3263;44;2018122823;3;0.0;0;-999;eor
3264;44;2018122900;3;0.0;0;-999;eor
3265;44;2018122901;3;0.0;0;-999;eor
3266;44;2018122902;3;0.0;0;-999;eor
3267;44;2018122903;3;0.0;0;-999;eor
3268;44;2018122904;3;0.0;0;-999;eor
3269;44;2018122905;3;0.0;0;-999;eor
3270;44;2018122906;3;0.1;1;-999;eor
3271;44;2018122907;3;0.0;0;-999;eor
3272;44;2018122908;3;0.0;0;-999;eor
3273;44;2018122909;3;0.0;0;-999;eor
3274;44;2018122910;3;0.0;0;-999;eor
3275;44;2018122911;3;0.0;0;-999;eor
3276;44;2018122912;3;0.0;0;-999;eor
3277;44;2018122913;3;0.0;0;-999;eor
3278;44;2018122914;3;0.0;0;-999;eor
3279;44;2018122915;3;2.8;1;-999;eor
3280;44;2018122916;3;0.4;1;-999;eor
3281;44;2018122917;3;0.3;1;-999;eor
3282;44;2018122918;3;0.2;1;-999;eor
3283;44;2018122919;3;0.6;1;-999;eor
3284;44;2018122920;3;0.0;0;-999;eor
3285;44;2018122921;3;0.5;1;-999;eor
3286;44;2018122922;3;0.4;1;-999;eor
3287;44;2018122923;3;0.2;1;-999;eor
3288;44;2018123000;3;0.4;1;-999;eor
3289;44;2018123001;3;0.0;1;-999;eor
3290;44;2018123002;3;0.0;0;-999;eor
3291;44;2018123003;3;0.0;0;-999;eor
3292;44;2018123004;3;0.0;0;-999;eor
3293;44;2018123005;3;0.0;0;-999;eor
3294;44;2018123006;3;0.0;0;-999;eor
3295;44;2018123007;3;0.0;0;-999;eor
3296;44;2018123008;3;0.0;0;-999;eor
3297;44;2018123009;3;0.0;0;-999;eor
3298;44;2018123010;3;0.0;0;-999;eor
3299;44;2018123011;3;0.0;0;-999;eor
3300;44;2018123012;3;0.0;0;-999;eor
3301;44;2018123013;3;0.0;0;-999;eor
3302;44;2018123014;3;0.0;0;-999;eor
3303;44;2018123015;3;0.0;0;-999;eor
3304;44;2018123016;3;0.0;0;-999;eor
3305;44;2018123017;3;0.0;0;-999;eor
3306;44;2018123018;3;0.0;0;-999;eor
3307;44;2018123019;3;0.4;1;-999;eor
